target_present,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75
1,0.05456243,0.039651897,0.0301041879999999,0.02271578,0.0033375015,0.026312716,0.02535663,0.02275482,0.004948024,0.015689023,0.2454329999999999,0.024543304,0.0033375015,0.05456243,0.0352069847285747,0.0704139694571495,0.0340423606336116,0.1702118031680584,0.0318420380353927,0.1910522282123565,0.0326210547770772,0.2283473834395409,0.0398935231069723,0.5984028466045856,8.021484,0.80214846,0,0,3
1,0.018768104,0.031638213,0.05105566,0.025859984,0.0120289519999999,0.0049135316999999,0.0030950165999999,0.00043304387,0.000677365,0.0001953125,0.14866517,0.014866518,0.0001953125,0.05105566,0.0164843704551458,0.0329687409102916,0.0142588090151548,0.0712940450757741,0.0143218919013937,0.0859313514083623,0.0180051207010235,0.1260358449071645,0.0160005386453121,0.2400080796796828,8.146973,0.81469727,0,0,1
1,0.025614437,0.008433691,0.0529693999999999,0.053535264,0.0091234725,0.04123639,0.0173499,0.025524743,0.0007190184,0.0061229076,0.24062923,0.024062922,0.0007190184,0.053535264,0.0421017548069357,0.0842035096138715,0.0471310596913099,0.2356552984565496,0.0502003862832983,0.3012023176997899,0.0532364725534405,0.3726553078740835,0.0656357999891042,0.984536999836564,8.4921875,0.8492187,0,0,3
1,0.013348667,0.011357319,0.022599023,0.017765693,0.0473798359999999,0.008594736,0.06542298,0.007198549,0.0044993763,0.0011518103,0.19931799,0.019931799,0.0011518103,0.06542298,0.0266675064340233,0.0533350128680467,0.0275887155905366,0.1379435779526829,0.024991265963763,0.149947595782578,0.023947951916073,0.1676356634125113,0.0288473302498459,0.4327099537476897,8.434569999999999,0.84345704,0,0,2
1,0.0042676628,0.0043459167,0.0186572,0.0131439989999999,0.006400128,0.004574465,0.004296875,0.0066896705,0.0010293872,0.0046265203999999,0.068031825,0.0068031824,0.0010293872,0.0186572,0.004883014713414,0.009766029426828,0.0088776353280991,0.0443881766404956,0.0108957311992223,0.0653743871953338,0.0121865979994514,0.0853061859961599,0.0211875876256575,0.3178138143848628,8.402832,0.8402832,0,0,1
1,0.04064054,0.025175707,0.013871313,0.017505726,0.02397543,0.0075700219999999,0.013397071,0.015863655,0.0034116074,0.00065428874,0.16206536,0.016206536,0.00065428874,0.04064054,0.0295252483338117,0.0590504966676235,0.0303583838045597,0.1517919190227985,0.0329437640806039,0.1976625844836235,0.0332419552973338,0.2326936870813369,0.0351176715145508,0.5267650727182627,8.460449,0.8460449000000001,0,0,1
1,0.025292214,0.014230848,0.031270675,0.025193566,0.012880657,0.0088512935,0.009050416,0.0034359894,0.0014778967999999,0.0012061854,0.13288975,0.013288973,0.0012061854,0.031270675,0.0111200399696826,0.0222400799393653,0.0258183233439922,0.1290916167199611,0.0238616376494367,0.1431698258966207,0.0209379911289683,0.1465659379027784,0.0176850225310772,0.265275337966159,8.122069999999999,0.81220704,0,0,1
1,0.029938363,0.030259257,0.016774781,0.018755877,0.0169546769999999,0.05273888,0.018117245,0.017808698,0.004172742,0.0028837544,0.20840427,0.020840425,0.0028837544,0.05273888,0.0290677901357412,0.0581355802714824,0.0420031581073999,0.2100157905369997,0.0382174424206217,0.2293046545237303,0.0361953681068761,0.2533675767481327,0.0485748762885729,0.7286231443285942,8.109375,0.8109375,0,0,4
1,0.0168148519999999,0.0504594259999999,0.2478764,0.09543224,0.008786503,0.039322972,0.054180752,0.068372615,0.009814903,0.010345214,0.60140586,0.060140587,0.008786503,0.2478764,0.0680218450725078,0.1360436901450157,0.0554278790950775,0.2771393954753876,0.0580987309416135,0.3485923856496811,0.0595714407307761,0.4170000851154328,0.0699740486840407,1.0496107302606106,8.392578,0.83925784,0,0,3
1,0.012843355,0.08212678,0.09338175,0.07537121,0.030657927,0.023753744,0.029875666,0.038878378,0.0118879739999999,0.0066724624,0.40544927,0.040544923,0.0066724624,0.09338175,0.0609287228435277,0.1218574456870556,0.03904639929533,0.1952319964766502,0.0425620973110199,0.2553725838661194,0.0473250980888094,0.3312756866216659,0.056382755190134,0.8457413278520107,8.38623,0.83862305,0,0,2
