target_present,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75
1,0.030690039,0.03805071,0.03798453,0.031719245,0.06832344,0.01821172,0.03924137,0.022809463,0.007090379,0.0011849138,0.29530582,0.029530581,0.0011849138,0.06832344,0.0185516581404954,0.0371033162809908,0.0218293090350925,0.1091465451754629,0.0309885570313781,0.1859313421882689,0.0339263335003384,0.2374843345023692,0.0450557712775965,0.6758365691639483,8.575194999999999,0.8575195,0,0,2
1,0.018707031,0.056445025,0.10857092,0.0485561,0.06424149,0.023293562,0.04434908,0.023867337,0.009905734,0.003973488,0.40190974,0.040190972,0.003973488,0.10857092,0.0347600346431136,0.0695200692862272,0.0411687117069959,0.2058435585349798,0.041635561423997,0.2498133685439825,0.0405154188296624,0.2836079318076372,0.0401352178305387,0.6020282674580812,8.229736,0.8229735999999999,0,1,2
1,0.021881199,0.010901784,0.020704763,0.03215805,0.04582982,0.014364066,0.0286884889999999,0.020368611,0.007626589,0.01070267,0.21322605,0.021322604,0.007626589,0.04582982,0.0305973757058382,0.0611947514116764,0.0385087706148624,0.1925438530743122,0.0426694843918085,0.256016906350851,0.0399291113551173,0.2795037794858217,0.0472118674467007,0.708178011700511,8.228516,0.82285154,0,0,4
1,0.17218901,0.122407585,0.14112882,0.1741211,0.10747794,0.13582209,0.07180836,0.04861889,0.0050348775,0.00078732986,0.979396,0.0979395959999999,0.00078732986,0.1741211,0.0879231132566928,0.1758462265133857,0.0620357241481542,0.3101786207407713,0.0576208168640732,0.3457249011844397,0.0582241258983101,0.4075688812881708,0.0497040012230475,0.7455600183457136,8.414551,0.8414550999999999,0,0,4
1,0.0439044459999999,0.0094974009999999,0.09739592,0.031498056,0.0043220785,0.008387075,0.005622,0.0018711477,0.0007168852599999,0.00036394334,0.20357893,0.020357896,0.00036394334,0.09739592,0.017612206749618,0.0352244134992361,0.0165401667356491,0.0827008336782455,0.0152753234530488,0.0916519407182932,0.0151841781501259,0.1062892470508814,0.0160530617615828,0.2407959264237433,8.248535,0.82485354,0,0,1
1,0.1718166,0.14324506,0.1777936,0.16007304,0.09478346,0.23618841,0.031920966,0.08181038,0.017936287,0.02817952,1.1437473,0.11437472,0.017936287,0.23618841,0.1109773218631744,0.2219546437263488,0.1015633977949619,0.5078169889748096,0.0999474432319402,0.5996846593916416,0.109206632311855,0.7644464261829853,0.0984891253213087,1.4773368798196316,8.273926,0.8273925999999999,0,1,2
1,0.2167692,0.071947664,0.042883646,0.08092629,0.052929055,0.0257700679999999,0.04404197,0.06440873,0.0034046727,0.0016890266,0.6047703000000001,0.06047703,0.0016890266,0.2167692,0.0488848127424716,0.0977696254849434,0.0442587070167064,0.2212935350835323,0.0411423655847708,0.246854193508625,0.0399054310151508,0.2793380171060562,0.0436154490957657,0.6542317364364862,7.8635254,0.7863525,0,1,3
1,0.0570438579999999,0.039036993,0.04747094,0.056691077,0.11090129,0.05354806,0.07019842,0.020789035,0.0061808038,0.009259451,0.47111994,0.0471119959999999,0.0061808038,0.11090129,0.0390009116381406,0.0780018232762813,0.0329207055270671,0.1646035276353359,0.0293982342506448,0.176389405503869,0.0271415879417743,0.1899911155924201,0.0442916801199316,0.6643752017989755,8.145996,0.81459963,0,0,4
1,0.0018892526,0.0037240492999999,0.0029699203999999,0.0049325804999999,0.00047626544,0.0035825043,0.0037760415999999,0.005247277,0.0022070697,0.0008235098,0.02962847,0.002962847,0.00047626544,0.005247277,0.0039385427953675,0.007877085590735,0.0117142409551888,0.0585712047759443,0.0130838339294617,0.0785030035767704,0.0159866025205701,0.1119062176439911,0.0226326159667223,0.3394892395008355,8.42627,0.8426269000000001,0,0,2
1,0.21362692,0.21596609,0.27826822,0.25228733,0.19413736,0.08946147,0.097413085,0.03630741,0.008617641,0.011046292,1.3971318,0.13971318,0.008617641,0.27826822,0.0885357502847909,0.177071500569582,0.0629589729011058,0.3147948645055294,0.0631192295501629,0.3787153773009777,0.0596204341522285,0.4173430390655993,0.0841519951820373,1.2622799277305603,9.519043,0.9519043,0,0,0
1,0.14651985,0.055968687,0.102514274,0.04428563,0.058934756,0.038169757,0.056779865,0.056368787,0.0023698276,0.0015529767,0.56346446,0.05634644,0.0015529767,0.14651985,0.0654767863452434,0.1309535726904869,0.0719464614987373,0.3597323074936867,0.0664427746087312,0.3986566476523876,0.0587646547438842,0.4113525832071901,0.031898966183265,0.4784844927489758,8.867676,0.88676757,0,0,1
1,0.011625891,0.008802314,0.012782362,0.011439932,0.0033448352,0.0052762497,0.075616665,0.008707926,0.0022744567,0.00091145834,0.14078209,0.014078209,0.00091145834,0.075616665,0.0087371605914086,0.0174743211828172,0.0064309178385883,0.0321545891929417,0.0070487414874757,0.0422924489248544,0.0088374996890446,0.0618624978233128,0.0166989581193774,0.2504843717906624,8.376953,0.8376953000000001,0,0,1
